0.161653,1.08593,-0.124992,-0.0104163,0.374553,-0.00454093,"41266.7
"
0.173958,1.25133,-0.000190929,-0.0104163,0.374553,-0.00394072,"4875.49
"
0.186263,1.43007,-0.00019285,-0.0104163,0.374553,-0.00344816,"3.26524e+008
"
0.188376,1.62224,-0.000195175,0.0831412,0.369109,0.0415706,"1.88171e+007
"
0.183688,1.8167,0.0022453,0.0831412,0.369109,0.0371208,"23603.9
"
0.172555,2.00606,0.0022147,0.0831412,0.369109,0.0336169,"2.80532e+006
"
0.163766,2.18327,0.00218339,0.0831412,0.369109,0.0308882,"4.12216e+006
"
0.163371,2.35091,0.00216075,0.103792,0.362569,0.0518962,"3.77774e+006
"
0.163371,2.51811,0.00392405,0.103792,0.362569,0.0484502,"56818.6
"
0.163371,2.68532,0.00391048,0.103792,0.362569,0.0454334,"8.38848e+006
"
0.162785,2.85252,0.00389903,0.103792,0.362569,0.0427703,"1.14644e+007
"
0.163371,3.01909,0.00388847,0.103792,0.362569,0.0404106,"1.38242e+007
"
0.158543,3.18629,0.00388108,0.0934768,0.353821,0.0467384,"1.9348e+007
"
0.157957,3.34823,0.00473367,0.0934768,0.353821,0.0444778,"193068
"
0.157957,3.50954,0.00472664,0.0934768,0.353821,0.0424336,"2.63399e+007
"
0.157957,3.67084,0.00472155,0.0934768,0.353821,0.040569,"4.08337e+007
"
0.156988,3.83214,0.00471731,0.0934768,0.347362,0.0467384,"4.36806e+007
"
0.156988,3.99239,0.00568154,0.0934768,0.347362,0.0448624,"217954
"
0.156988,4.15263,0.00567877,0.0934768,0.347362,0.0431312,"8.2021e+007
"
0.156988,4.31288,0.00567667,0.0934768,0.347362,0.0415287,"1.22252e+008
"
0.154855,4.47313,0.00567518,0.0934768,0.340953,0.0467384,"1.59084e+008
"
0.150167,4.63105,0.00663317,0.0934768,0.340953,0.0451446,"309437
"
0.150167,4.78386,0.00662578,0.0934768,0.340953,0.0437026,"4.56607e+007
"
0.153683,4.93667,0.00662649,0.0934768,0.340953,0.0423498,"4.69011e+008
"
0.156268,5.09331,0.00663285,0.0934768,0.334751,0.0467384,"4.60921e+007
"
0.177363,5.25277,0.00757088,0.0934768,0.334751,0.0453195,"236781
"
0.200215,5.43523,0.00760709,0.0934768,0.334751,0.0437982,"4.72034e+006
"
0.200215,5.6426,0.00764477,0.0934768,0.334751,0.0421885,"4.19457e+006
"
0.200215,5.84997,0.00745165,0.0934768,0.334751,0.040693,"907829
"
0.198769,6.05734,0.00701803,0.0934768,0.32511,0.0467384,"346377
"
0.198769,6.26314,0.00797526,0.0934768,0.32511,0.0452027,"162956
"
0.198769,6.46894,0.00741788,0.0934768,0.32511,0.0437646,"315904
"
0.198769,6.67473,0.00686331,0.0934768,0.32511,0.0424153,"322033
"
0.197807,6.88053,0.0062927,0.134598,0.3187,0.067299,"236666
"
0.197807,7.08527,0.0115494,0.134598,0.3187,0.0653542,"26439.4
"
0.197807,7.29002,0.010894,0.134598,0.3187,0.0635187,"239113
"
0.197807,7.49477,0.010065,0.134598,0.3187,0.0617834,"191430
"
0.196579,7.69951,0.00918458,0.134598,0.31051,0.067299,"185196
"
0.196579,7.90292,0.0100365,0.134598,0.31051,0.0655668,"213740
"
0.196579,8.10633,0.00896974,0.134598,0.31051,0.0639216,"170895
"
