0.0562098,1.0292,-0.118391,0.0520363,0.374732,0.0247448,"42055.7
"
0.0562098,1.07964,0.000786321,0.0520363,0.374732,0.0235889,"2268.66
"
0.0562098,1.13002,0.000784369,0.0520363,0.374732,0.0225373,"1.54086e+008
"
0.0564387,1.18039,0.000782614,0.144812,0.376258,0.0724062,"5.6131e+007
"
0.0564387,1.23102,0.0026552,0.144812,0.376258,0.0694284,"57967.6
"
0.0564387,1.28165,0.00265149,0.144812,0.376258,0.0666859,"3.173e+007
"
0.0564387,1.33228,0.00264814,0.144812,0.376258,0.0641518,"3.82092e+007
"
0.0565294,1.3829,0.00264509,0.185348,0.376863,0.092674,"3.07813e+007
"
0.0565294,1.43363,0.00397091,0.185348,0.376863,0.0893949,"75752.7
"
0.0565294,1.48436,0.0039674,0.185348,0.376863,0.0863399,"3.11887e+007
"
0.0565294,1.53508,0.00396424,0.185348,0.376863,0.0834868,"3.69215e+007
"
0.056225,1.58581,0.00396138,0.185348,0.374834,0.092674,"3.85957e+007
"
0.056225,1.6362,0.00454157,0.185348,0.374834,0.0898196,"203818
"
0.056225,1.6866,0.00453902,0.185348,0.374834,0.0871359,"5.07425e+007
"
0.056225,1.73699,0.00453673,0.185348,0.374834,0.0846079,"5.97838e+007
"
0.056225,1.78739,0.00453467,0.185348,0.374834,0.0822224,"7.16954e+007
"
0.0558471,1.83778,0.00453282,0.185348,0.372314,0.092674,"7.56862e+007
"
0.0558471,1.88776,0.00525354,0.185348,0.372314,0.0902202,"206714
"
0.0558471,1.93775,0.00525197,0.185348,0.372314,0.0878931,"1.02189e+008
"
0.0558471,1.98773,0.00525058,0.185348,0.372314,0.085683,"1.2198e+008
"
0.0554396,2.03771,0.00524937,0.175266,0.369597,0.0876332,"1.42931e+008
"
0.0554396,2.08725,0.00550276,0.175266,0.369597,0.0855533,"724273
"
0.0554396,2.13679,0.00550187,0.175266,0.369597,0.0835699,"2.26166e+008
"
0.0554396,2.18633,0.00550113,0.175266,0.369597,0.0816764,"2.88945e+008
"
0.0551424,2.23586,0.00550052,0.175266,0.367616,0.0876332,"3.38082e+008
"
0.0551424,2.28508,0.00603666,0.175266,0.367616,0.0857458,"420272
"
0.0551424,2.33429,0.00603632,0.175266,0.367616,0.083938,"7.0516e+008
"
0.0551424,2.38351,0.0060361,0.175266,0.367616,0.0822049,"1.14832e+009
"
0.0548471,2.43272,0.00603599,0.175266,0.365647,0.0876332,"2.20193e+009
"
0.0548471,2.48161,0.00656918,0.175266,0.365647,0.0859067,"496507
"
0.0786561,2.53051,0.00656934,0.175266,0.365647,0.0842469,"3.07462e+009
"
0.0971091,2.60535,0.00663748,0.175266,0.365647,0.0818265,"1.2592e+007
"
0.0923459,2.70032,0.00668739,0.175266,0.365647,0.0789488,"1.10969e+007
"
0.0887327,2.79009,0.00667169,0.165149,0.361396,0.0825743,"3.24478e+007
"
0.0893278,2.87593,0.00718948,0.165149,0.361396,0.0801098,"1.12649e+006
"
0.0946861,2.96241,0.0070984,0.165149,0.361396,0.0777712,"9.18018e+006
"
0.101827,3.05474,0.00695594,0.165149,0.361396,0.0754206,"1.32281e+007
"
0.113185,3.15485,0.00684148,0.165149,0.357748,0.0825743,"1.59697e+007
"
0.153272,3.26734,0.00768974,0.165149,0.357748,0.0797314,"266091
"
0.156202,3.42353,0.00761917,0.165149,0.357748,0.0760937,"2.36934e+006
"
0.152686,3.58292,0.00741685,0.165149,0.357748,0.0727086,"932486
"
0.144098,3.73848,0.00717416,0.154997,0.351274,0.0774984,"1.01881e+006
"
0.129449,3.88467,0.0078169,0.154997,0.351274,0.0745818,"690043
"
0.121143,4.0149,0.00746138,0.154997,0.351274,0.0721628,"2.34692e+006
"
0.166364,4.13607,0.0070952,0.154997,0.351274,0.0700487,"648628
"
0.172544,4.30653,0.00677648,0.154997,0.345594,0.0774984,"501984
"
0.181333,4.48374,0.00782191,0.154997,0.345594,0.0744355,"147786
"
0.201841,4.67053,0.00745071,0.154997,0.345594,0.0714586,"329433
"
0.201841,4.87967,0.00707955,0.154997,0.345594,0.0683959,"333432
"
0.201841,5.08882,0.00669605,0.154997,0.345594,0.0655849,"345022
"
0.200892,5.29796,0.00644057,0.205395,0.339265,0.102698,"459763
"
0.200892,5.50607,0.0127752,0.205395,0.339265,0.0988161,"19550.9
"
0.200892,5.71418,0.0121161,0.205395,0.339265,0.0952172,"254793
"
