0.168406,1.16312,-0.133986,-0.0416426,0.372702,-0.0208213,"4646.9
"
0.173094,1.3359,-0.00081958,-0.0416426,0.372702,-0.0181284,"861.09
"
0.185985,1.5137,-0.000807953,-0.0416426,0.372702,-0.015999,"1.01393e+007
"
0.191845,1.70556,-0.000802873,-0.0416426,0.372702,-0.0141993,"2.52474e+007
"
0.197118,1.90381,-0.00079471,-0.0416426,0.372702,-0.0127207,"1.7724e+007
"
0.204825,2.10781,-0.000787537,0.0520363,0.365482,0.0235001,"1.12145e+007
"
0.204825,2.3202,0.00167665,0.0520363,0.365482,0.0213488,"38050.7
"
0.204825,2.5326,0.00166877,0.0520363,0.365482,0.0195584,"1.42742e+007
"
0.204825,2.745,0.00163754,0.0520363,0.365482,0.018045,"3.96386e+006
"
0.203319,2.9574,0.00152071,0.0727879,0.355446,0.0363939,"562250
"
0.203319,3.16815,0.00329372,0.0727879,0.355446,0.0339729,"42213.7
"
0.203319,3.37891,0.00318792,0.0727879,0.355446,0.0318538,"784366
"
0.203319,3.58967,0.00308319,0.0727879,0.355446,0.0299836,"893832
"
0.202055,3.80042,0.00296002,0.0727879,0.347015,0.0363939,"660163
"
0.202055,4.0098,0.00384449,0.0727879,0.347015,0.0344936,"104419
"
0.202055,4.21918,0.00373792,0.0727879,0.347015,0.0327818,"927714
"
0.202055,4.42856,0.00355696,0.0727879,0.347015,0.0312319,"582249
"
0.200798,4.63793,0.00333906,0.0727879,0.33864,0.0363939,"451042
"
0.200798,4.84594,0.00408106,0.0727879,0.33864,0.0348317,"139625
"
0.200798,5.05395,0.00378987,0.0727879,0.33864,0.0333982,"378400
"
0.200798,5.26196,0.00345835,0.0727879,0.33864,0.0320779,"345684
"
0.19955,5.46997,0.0031427,0.0727879,0.33032,0.0363939,"354982
"
0.19955,5.67661,0.00378356,0.0727879,0.33032,0.0350691,"182489
"
0.19955,5.88326,0.00343189,0.0727879,0.33032,0.0338373,"359477
"
0.19955,6.08991,0.00304624,0.0727879,0.33032,0.0326891,"333866
"
0.198357,6.29656,0.00253214,0.0831412,0.322365,0.0415706,"217222
"
0.198357,6.5019,0.00383804,0.0831412,0.322365,0.0402577,"90544.7
"
0.198357,6.70725,0.0027519,0.0831412,0.322365,0.0390252,"108591
"
0.198357,6.9126,0.00179501,0.0831412,0.322365,0.0378659,"132571
"
0.198357,7.11794,0.00107196,0.0831412,0.322365,0.0367735,"175695
"
0.197066,7.32329,0.000127857,0.124355,0.313755,0.0621775,"105460
"
0.197066,7.52723,0.00548271,0.124355,0.313755,0.0604929,"18949.3
"
0.197066,7.73117,0.00441996,0.124355,0.313755,0.0588972,"105063
"
0.197066,7.93511,0.00344417,0.124355,0.313755,0.0573835,"129668
"
0.195842,8.13904,0.00230221,0.124355,0.305598,0.0621775,"104731
"
0.195842,8.34165,0.00287886,0.124355,0.305598,0.0606673,"242888
"
0.195842,8.54425,0.00184761,0.124355,0.305598,0.0592287,"136879
"
0.195842,8.74686,0.000553289,0.124355,0.305598,0.0578568,"86766.5
"
0.194626,8.94946,-0.000866866,0.124355,0.297494,0.0621775,"74700
"
0.19404,9.15074,-0.000812272,0.124355,0.297494,0.0608098,"1.5535e+006
"
0.191111,9.35138,-0.00258716,0.124355,0.297494,0.0595051,"49154.4
"
0.19404,9.54883,-0.00447982,0.124355,0.297494,0.0582747,"47467.9
"
0.193504,9.74947,-0.00649018,0.134598,0.29001,0.067299,"45729.3
"
